"entrezgene","sample_1","sample_2","sample_3"
13840,4,1,2
13841,472,686,1958
13842,1,0,0
13844,113,230,655
13845,536,193,1429
13846,36,361,1042
13848,9,81,116
13849,2,8,9
13850,5,5,11
13852,13,76,115
13853,0,2,7
13854,11,56,258
13855,36,173,335
13856,1,0,6
13857,0,6,11
13858,137,195,275
13859,171,407,1133
13860,114,180,598
13861,1,3,3
13863,0,0,0
13864,3,33,53
13865,39,64,147
13866,40,219,696
13867,1,19,77
13869,10,1,2
13870,21,49,108
13871,4,31,64
13872,40,100,235
13874,0,0,0
13875,1,77,249
13876,12,44,186
13877,122,287,481
13884,0,0,0
13885,149,147,345
13897,3,0,2
13909,1,0,4
13924,5,28,49
13929,55,228,376
13972,8,30,44
13982,9,2,2
13983,27,64,28
13984,0,0,0
13990,115,253,423
13992,26,34,185
13998,53,123,302
13999,948,1229,1048
14000,149,283,956
14004,320,517,901
14007,100,157,229
14008,0,0,0
14009,28,45,105
14011,48,142,442
14012,0,21,25
14013,30,63,302
14017,5,15,24
14020,196,294,638
14025,30,174,545
14026,72,313,908
14027,10,23,102
14028,0,0,1
14029,0,0,0
14030,898,1578,3649
14038,0,0,0
14042,68,350,599
14043,68,494,1649
14048,266,423,1226
14049,9,2,21
14050,76,158,586
14051,9,51,110
14055,47,139,419
14056,236,428,852
14057,83,156,211
14058,702,509,66
14060,0,0,0
14061,0,2,0
14062,252,383,1251
14063,41,9,41
14064,10,14,46
14065,2,8,10
14066,14,5,21
14067,5,8,11
14068,0,0,0
14069,45,22,87
14070,2,3,5
14071,2,0,1
14073,5,1,12
14077,2,3,9
14079,0,5,0
14080,0,0,0
14081,18,63,96
14082,1049,1745,1174
14083,192,274,631
14084,44,98,277
14085,2,8,19
14086,39,232,968
14087,16,53,133
14088,24,85,189
14089,69,106,73
14102,17,33,22
14103,0,0,6
14104,40,417,1284
14105,294,385,842
14106,0,0,0
14107,554,2120,6118
14109,139,431,1095
14113,37,195,486
14114,35,245,685
14115,181,816,2492
14118,573,1704,5939
14119,1513,4166,6341
14120,0,2,9
