"entrezgene","sample_1","sample_2","sample_3"
12965,0,0,0
12966,0,0,1
12967,0,1,0
12968,0,2,0
12969,0,1,0
12970,2,0,0
12971,3,0,1
12972,95,36,45
12974,990,249,310
12977,182,93,44
12978,132,35,30
12981,0,0,0
12982,291,27,22
12983,86,56,32
12984,136,34,24
12985,1,0,0
12986,225,302,333
12988,74,47,57
12990,0,0,0
12991,1,0,0
12992,0,0,0
12993,0,0,0
12994,1,0,0
12995,731,212,207
13000,314,102,104
13001,217,77,52
13002,757,140,155
13003,28595,2507,3984
13004,187,231,250
13006,2819,316,408
13007,336,70,69
13008,384,117,94
13009,5,1,1
13010,267,82,78
13011,0,0,0
13012,1,0,0
13013,5,0,0
13014,118,54,38
13016,235,80,88
13017,242,98,61
13018,546,160,163
13019,50,12,12
13024,217,146,133
13025,16,11,9
13026,237,70,121
13030,744,333,307
13032,101,29,22
13033,867,231,196
13034,11,207,239
13035,0,0,0
13036,28,9,6
13038,178,30,41
13039,909,161,131
13040,20,8,4
13041,4,2,6
13043,507,136,150
13046,225,107,113
13047,901,108,108
13048,27,7,0
13051,91,42,42
13052,201,44,52
13056,4,0,0
13057,55,26,29
13058,4,1,4
13063,740,185,282
13067,2,0,1
13070,2,0,0
13072,2,0,0
13074,0,0,0
13075,1,1,2
13076,0,0,2
13077,0,0,0
13078,11,12,0
13079,2,0,0
13081,0,0,0
13082,0,2,0
13085,7,0,0
13086,6,0,0
13087,7,0,0
13088,2,0,0
13089,0,0,0
13090,5,0,0
13094,1,0,0
13095,1,0,0
13096,0,0,0
13097,0,0,0
13098,0,0,0
13099,2,0,0
13101,1,0,0
13105,3,2,0
13106,907,433,457
13107,19,3,3
13108,5,0,0
13109,1,1,0
13110,59,32,17
13112,0,0,0
13113,0,0,0
13114,0,0,0
13115,1,1,1
13116,17,8,9
13117,3,0,0
13118,2,0,0
13119,2,0,0
13120,0,2,0
13121,326,106,163
13122,3,0,2
13123,109,40,36
13124,1,0,0
13131,367,12,23
13132,1980,756,497
13134,196,15,35
13135,247,85,96
13136,3572,28,149
13137,536,4,33
13138,551,214,184
13139,133,36,18
13142,5,0,0
13143,8,1,0
13144,38,12,11
13162,0,0,3
13163,115,41,31
13164,1,2,0
13166,1,0,0
13167,331,66,67
13168,0,2,0
13169,259,109,83
13170,15,11,5
13171,356,173,184
13172,1,0,0
13175,420,144,174
13176,686,316,385
13177,104,45,51
13178,95,54,80
13179,1031,134,209
13180,20,7,6
13184,0,0,0
13185,87,35,30
13190,2,0,0
13191,111,57,63
13193,120,78,47
13194,1182,493,510
13195,5,3,4
13196,774,232,262
13197,7,8,5
13198,127,40,53
13199,0,0,0
13200,587,145,188
13202,31,22,18
13204,1148,367,363
13205,1536,507,682
13206,2,0,0
13207,2370,796,1058
13209,1458,616,582
13211,1393,315,412
13214,1,0,1
13215,1,0,0
13218,0,0,0
13226,0,0,0
13236,0,0,0
13237,0,0,0
13239,0,0,0
13244,431,126,131
13340,6,17,19
13345,84,18,20
13346,58,6,4
13347,94,26,31
13349,10,31,8
13350,103,64,74
13353,51,40,20
13356,206,137,135
13358,32,44,43
13360,106,36,54
13361,202,58,44
13363,1,0,0
13367,124,50,44
13368,55,13,14
13370,0,0,0
13371,25,12,7
13380,19,53,72
13382,515,140,145
13383,415,147,188
13384,10,19,10
13385,143,88,127
13386,803,416,318
13388,4,8,5
13389,2,2,1
13390,134,100,81
13392,14,26,10
13393,2,0,6
13394,0,0,0
13395,16,22,10
13396,0,0,0
13397,0,0,0
13400,78,21,32
13401,96,55,57
13404,9,2,0
13405,579,347,213
13406,8,0,2
13409,2,10,4
13411,131,69,77
13417,124,7,18
13418,852,266,248
13419,49,46,39
13421,34,6,5
13423,406,284,290
13424,2204,633,726
13426,19,7,14
13427,766,212,188
13429,2105,419,404
13430,423,140,109
13433,1375,206,302
13434,45,17,25
13435,1956,633,771
13436,65,11,49
13437,69,44,47
13445,1182,369,319
13446,97,102,43
13447,124,30,14
13448,6,2,0
13449,17,10,5
13476,540,113,101
13478,99,72,53
13479,11,3,2
13480,23,18,13
13481,105,41,38
13482,14,50,52
13483,41,19,12
13486,117,39,39
13487,2,0,0
13488,1,0,0
13489,0,0,0
13490,1,0,0
13491,0,2,2
13492,0,1,0
13494,225,91,94
13495,69,60,57
13496,56,5,13
13497,250,72,87
13498,973,211,152
13505,1,0,0
13506,13,0,1
13507,8,0,0
13508,5,0,0
13510,1,0,0
13511,28,12,4
13512,156,48,83
13516,0,0,0
13518,2821,365,532
13521,97,36,34
13522,401,388,450
13524,0,0,0
13525,4,0,1
13526,0,0,0
13527,28,43,26
13528,139,75,65
13529,0,0,0
13531,222,15,18
13532,1,0,0
13537,18,4,5
13542,75,44,42
13543,332,193,166
13544,886,186,165
13548,726,207,222
13549,73,25,21
13555,6608,810,753
13557,220,84,92
13559,131,43,39
13560,145,63,38
13586,5,0,0
13587,0,0,0
13589,1415,1164,1122
13590,1,0,0
13591,406,132,126
13592,13,5,4
13593,233,90,67
13595,26,5,4
13599,3,1,0
13601,35,15,5
13602,676,173,128
13603,9,1,1
13605,147,37,52
13607,199,118,61
13608,3,5,0
13609,76,57,30
13610,1698,497,579
13611,127,83,90
13612,272,35,36
13614,5,1,2
13615,0,6,0
13616,155,30,34
13617,3823,111,357
13618,184,32,30
13619,802,152,151
13626,219,76,74
13627,21153,6996,5637
13628,0,0,0
13629,6545,1872,1709
13631,37,39,26
13636,63,25,23
13637,50,38,30
13638,14,4,5
13639,338,58,29
13640,463,215,201
13641,125,100,58
13642,985,139,332
13643,92,89,54
13644,109,55,61
13645,29,14,11
13646,0,0,0
13648,1,0,0
13649,544,199,149
13650,92,23,33
